Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
65267675,2025-06-14 07:54:05,06/14/2025 06:55:04 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,10454.0,723 EAST  141 STREET,EAST  141 STREET,JACKSON AVENUE,CONCORD AVENUE,JACKSON AVENUE,CONCORD AVENUE,ADDRESS,BRONX,EAST  141 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/14/2025 06:55:08 PM,01 BRONX,8.0,Precinct 40,2025730101.0,BRONX,"1,008,766","233,267",PHONE,Unspecified,BRONX,,,,,,,,40.80690588562,-73.91144219836,POINT (-73.911442198358 40.806905885616)
66460994,2025-10-12 20:56:00,10/12/2025 09:20:31 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10472.0,1340 STRATFORD AVENUE,STRATFORD AVENUE,EAST  172 STREET,EAST  174 STREET,EAST  172 STREET,EAST  174 STREET,ADDRESS,BRONX,STRATFORD AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,10/12/2025 09:20:34 PM,09 BRONX,17.0,Precinct 43,2038670023.0,BRONX,"1,018,491","242,613",ONLINE,Unspecified,BRONX,,,,,,,,40.83252565879,-73.87626546717,POINT (-73.876265467175 40.832525658795)
67756106,2025-07-07 20:11:04,08/01/2025 07:01:53 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,MICE,RESIDENTIAL BUILDING,10456.0,959 TELLER AVENUE,TELLER AVENUE,,,,,ADDRESS,BRONX,,,Closed,,HPD conducted an inspection of this complaint. The conditions observed by the inspector did not violate the housing laws enforced by HPD. The complaint has been closed.,08/01/2025 12:00:00 AM,04 BRONX,16.0,Precinct 44,2024230181.0,BRONX,"1,007,734","240,542",ONLINE,Unspecified,BRONX,,,,,,,,40.82687651363,-73.91514457641,POINT (-73.915144576415 40.826876513633)
63743090,2025-01-12 21:45:18,01/14/2025 05:33:19 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10469.0,2329 THROOP AVENUE,THROOP AVENUE,ASTOR AVENUE,WARING AVENUE,ASTOR AVENUE,WARING AVENUE,ADDRESS,BRONX,THROOP AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/14/2025 05:33:23 AM,11 BRONX,13.0,Precinct 49,2043750026.0,BRONX,"1,025,413","252,719",ONLINE,Unspecified,BRONX,,,,,,,,40.86023406662,-73.85118987919,POINT (-73.851189879189 40.860234066617)
63933924,2025-01-30 09:35:19,02/24/2025 12:44:18 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,BROKEN OR MISSING,RESIDENTIAL BUILDING,10467.0,765 EAST  214 STREET,EAST  214 STREET,,,,,ADDRESS,BRONX,,,Closed,,An HPD Inspector was not able to gain access to inspect this complaint. The Inspector left a card at the time of the inspection and a letter was sent from HPD after the inspection attempt to encourage you to call to schedule an inspection. HPD did not receive a timely response from you and the complaint has been closed. Please submit a new service request with 311 if the condition still exists.,02/24/2025 12:00:00 AM,12 BRONX,12.0,Precinct 47,2046620075.0,BRONX,"1,022,244","259,634",PHONE,Unspecified,BRONX,,,,,,,,40.87922781324,-73.86260703747,POINT (-73.862607037473 40.879227813237)
66567901,2025-10-22 10:03:18,10/23/2025 02:10:52 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,10460.0,986 EAST  181 STREET,EAST  181 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",10/23/2025 12:00:00 AM,06 BRONX,15.0,Precinct 48,2031330018.0,BRONX,"1,017,614","246,968",PHONE,Unspecified,BRONX,,,,,,,,40.84448221416,-73.87941295827,POINT (-73.87941295827 40.844482214163)
64190419,2025-02-25 20:35:00,02/26/2025 10:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,10473.0,1998 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,BRUCKNER EP EB EN WHITE PLAI,PUGSLEY AVENUE PEDESTRIAN OVPS,,,ADDRESS,BRONX,,,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",02/26/2025 10:00:00 PM,09 BRONX,18.0,Precinct 43,2036730001.0,BRONX,"1,023,877","240,227",ONLINE,Unspecified,BRONX,,,,,,,,40.82595425639,-73.85681654589,POINT (-73.856816545886 40.825954256389)
65800268,2025-08-09 21:50:56,08/09/2025 10:44:24 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,10462.0,1828 UNIONPORT ROAD,UNIONPORT ROAD,MORRIS PARK AVENUE,RHINELANDER AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,ADDRESS,BRONX,UNIONPORT ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/09/2025 10:44:27 PM,11 BRONX,13.0,Precinct 49,2040470011.0,BRONX,"1,020,573","247,368",ONLINE,Unspecified,BRONX,,,,,,,,40.84556841951,-73.86871613431,POINT (-73.868716134314 40.845568419512)
65266155,2025-06-15 01:50:20,06/15/2025 04:25:53 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10467.0,3010 WALLACE AVENUE,WALLACE AVENUE,ADEE AVENUE,BURKE AVENUE,ADEE AVENUE,BURKE AVENUE,ADDRESS,BRONX,WALLACE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/15/2025 04:25:56 AM,12 BRONX,12.0,Precinct 47,2045710010.0,BRONX,"1,021,780","256,263",MOBILE,Unspecified,BRONX,,,,,,,,40.86997745248,-73.8643038237,POINT (-73.864303823703 40.869977452478)
66456395,2025-10-12 20:06:07,10/12/2025 08:16:05 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/12/2025 08:16:10 PM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
64443427,2025-03-23 23:59:01,03/24/2025 02:24:43 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10463.0,135 WEST  238 STREET,WEST  238 STREET,FORT INDEPENDENCE STREET,BAILEY AVENUE,FORT INDEPENDENCE STREET,BAILEY AVENUE,ADDRESS,BRONX,WEST  238 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/24/2025 02:24:48 AM,08 BRONX,11.0,Precinct 50,2032630145.0,BRONX,"1,012,544","261,188",ONLINE,Unspecified,BRONX,,,,,,,,40.88352948408,-73.89767733584,POINT (-73.897677335844 40.883529484076)
64459228,2025-03-25 20:01:06,03/26/2025 02:40:17 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,,Residential Building/House,10451.0,815 GERARD AVENUE,GERARD AVENUE,EAST  157 STREET,EAST  158 STREET,EAST  157 STREET,EAST  158 STREET,ADDRESS,BRONX,GERARD AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/26/2025 02:40:20 AM,04 BRONX,16.0,Precinct 44,2024830023.0,BRONX,"1,004,728","240,112",PHONE,Unspecified,BRONX,,,,,,,,40.82570376736,-73.92600755095,POINT (-73.926007550948 40.825703767363)
66773106,2025-11-09 04:18:26,11/10/2025 09:21:04 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10458.0,384 EAST  193 STREET,EAST  193 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",11/10/2025 12:00:00 AM,07 BRONX,15.0,Precinct 52,2032750108.0,BRONX,"1,014,591","253,613",MOBILE,Unspecified,BRONX,,,,,,,,40.86273165181,-73.89030885869,POINT (-73.890308858685 40.862731651808)
66662766,2025-10-28 06:36:43,10/31/2025 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,,10473.0,303 BRONX RIVER AVENUE,BRONX RIVER AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,10/31/2025 12:00:00 AM,09 BRONX,18.0,Precinct 43,2034930010.0,BRONX,"1,021,998","235,451",UNKNOWN,Unspecified,BRONX,,,,,,,,40.81285372765,-73.86363275302,POINT (-73.863632753025 40.812853727648)
66896548,2025-11-20 16:17:41,11/20/2025 04:54:51 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",11/20/2025 04:54:56 PM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
67146408,2025-12-11 17:59:21,12/11/2025 07:39:54 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",12/11/2025 07:40:01 PM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
66417170,2025-10-08 19:29:02,10/20/2025 12:02:20 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,LOOSE OR DEFECTIVE,RESIDENTIAL BUILDING,10468.0,2755 RESERVOIR AVENUE,RESERVOIR AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",10/20/2025 12:00:00 AM,08 BRONX,14.0,Precinct 50,2032490038.0,BRONX,"1,012,257","256,210",PHONE,Unspecified,BRONX,,,,,,,,40.8698673365,-73.89873605535,POINT (-73.898736055353 40.8698673365)
65055444,2025-05-25 22:22:05,05/25/2025 10:50:20 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10460.0,1731 GARFIELD STREET,GARFIELD STREET,VAN NEST AVENUE,MORRIS PARK AVENUE,VAN NEST AVENUE,MORRIS PARK AVENUE,ADDRESS,BRONX,GARFIELD STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/25/2025 10:50:26 PM,11 BRONX,13.0,Precinct 49,2040210018.0,BRONX,"1,020,610","246,443",ONLINE,Unspecified,BRONX,,,,,,,,40.84302941627,-73.86858741928,POINT (-73.868587419277 40.84302941627)
64286821,2025-03-07 08:31:31,03/07/2025 12:15:30 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,,Street/Sidewalk,10453.0,2011 GRAND CONCOURSE,GRAND CONCOURSE,EAST  179 STREET,BUSH STREET,EAST  179 STREET,BUSH STREET,ADDRESS,BRONX,GRAND CONCOURSE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,03/07/2025 12:15:34 PM,05 BRONX,14.0,Precinct 46,2028080094.0,BRONX,"1,010,694","249,495",ONLINE,Unspecified,BRONX,,,,,,,,40.85144151471,-73.90441382943,POINT (-73.904413829431 40.851441514712)
63666173,2025-01-07 13:13:39,01/08/2025 08:04:23 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/08/2025 08:04:47 AM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
66371850,2025-10-05 01:43:10,10/05/2025 02:54:11 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10452.0,175 WEST  166 STREET,WEST  166 STREET,OGDEN AVENUE,SUMMIT AVENUE,OGDEN AVENUE,SUMMIT AVENUE,ADDRESS,BRONX,WEST  166 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/05/2025 02:54:15 AM,04 BRONX,16.0,Precinct 44,2025260083.0,BRONX,"1,004,084","243,784",MOBILE,Unspecified,BRONX,,,,,,,,40.8357838203,-73.92832363636,POINT (-73.928323636361 40.835783820296)
67265714,2025-12-22 13:37:34,12/23/2025 06:01:15 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10452.0,957 WOODYCREST AVENUE,WOODYCREST AVENUE,,,,,ADDRESS,BRONX,,,Closed,,HPD responded to a complaint of no heat or hot water in the building. An occupant of the building confirmed heat and hot water had been restored when the Inspector attempted to conduct the inspection or contacted you at the phone number associated with the complaint. The complaint has been closed. Please submit a new service request with 311 if the condition still exists.,12/23/2025 12:00:00 AM,04 BRONX,16.0,Precinct 44,2025110068.0,BRONX,"1,003,936","242,233",ONLINE,Unspecified,BRONX,,,,,,,,40.83152710482,-73.92886303222,POINT (-73.928863032215 40.831527104823)
67139568,2025-12-12 00:20:25,12/12/2025 07:00:25 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",12/12/2025 07:01:01 AM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
64386028,2025-03-17 00:35:58,04/02/2025 07:12:09 PM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,BASIN BROKEN/LEAKING,RESIDENTIAL BUILDING,10456.0,1100 FRANKLIN AVENUE,FRANKLIN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,HPD conducted an inspection of this complaint. The conditions observed by the inspector did not violate the housing laws enforced by HPD. The complaint has been closed.,04/02/2025 12:00:00 AM,03 BRONX,17.0,Precinct 42,2026070049.0,BRONX,"1,010,189","240,896",PHONE,Unspecified,BRONX,,,,,,,,40.82784127354,-73.90627249098,POINT (-73.906272490977 40.827841273539)
63813415,2025-01-19 13:40:34,01/21/2025 10:01:02 AM,DOT,Department of Transportation,Street Condition,Defective Hardware,,Street,10452.0,FEATHERBED LANE,FEATHERBED LANE,FEATHERBED LANE,JEROME AVENUE,FEATHERBED LANE,JEROME AVENUE,INTERSECTION,,,,Closed,,"The Department of Transportation inspected the condition and issued a Corrective Action Repair (CAR) to the contractor or utility company. The responsible party has a maximum of 30 days to correct the condition. If the condition still exists, a summons will be issued. In some cases, the Department of Transportation will make the repairs and charge the responsible party for the costs.",01/21/2025 10:01:08 AM,05 BRONX,14.0,Precinct 46,,BRONX,"1,008,051","247,302",PHONE,Unspecified,BRONX,,,,,,,,40.8454299001,-73.91397516414,POINT (-73.913975164139 40.8454299001)
66035811,2025-09-03 01:58:00,09/22/2025 11:09:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,Location Type: Intersection,,10465.0,2918 SULLIVAN PLACE,SULLIVAN PLACE,EDISON AVE,TREMONT AVE E,SULLIVAN PLACE,EAST TREMONT AVENUE,INTERSECTION,BRONX,,,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,09/22/2025 11:09:00 AM,10 BRONX,13.0,Precinct 45,,BRONX,"1,032,762","241,372",UNKNOWN,Unspecified,BRONX,,,,,,,,40.82905261776,-73.82470435007,POINT (-73.82470435007 40.829052617764)
